"ecosystem_type","name2","realm","metric","value"
"Soft Bottom","PUNA HAW","Marine","area_km2_2013",0.56
"Soft Bottom","PUNA HAW","Marine","area_km2_2016",0.56
"Soft Bottom","PUNA HAW","Marine","area_km2_2019",0.56
"Soft Bottom","PUNA HAW","Marine","change_km2_2013_2016",0
"Soft Bottom","PUNA HAW","Marine","change_km2_2013_2019",0
"Soft Bottom","PUNA HAW","Marine","change_km2_2016_2019",0
"Soft Bottom","PUNA HAW","Marine","dir_2013_2016",0
"Soft Bottom","PUNA HAW","Marine","dir_2013_2019",0
"Soft Bottom","PUNA HAW","Marine","dir_2016_2019",0
"Soft Bottom","PUNA HAW","Marine","pct_change_2013_2016",0
"Soft Bottom","PUNA HAW","Marine","pct_change_2013_2019",0
"Soft Bottom","PUNA HAW","Marine","pct_change_2016_2019",0
"Soft Bottom","PUNA KAU","Marine","area_km2_2013",6.96
"Soft Bottom","PUNA KAU","Marine","area_km2_2016",6.96
"Soft Bottom","PUNA KAU","Marine","area_km2_2019",6.96
"Soft Bottom","PUNA KAU","Marine","change_km2_2013_2016",0
"Soft Bottom","PUNA KAU","Marine","change_km2_2013_2019",0
"Soft Bottom","PUNA KAU","Marine","change_km2_2016_2019",0
"Soft Bottom","PUNA KAU","Marine","dir_2013_2016",0
"Soft Bottom","PUNA KAU","Marine","dir_2013_2019",0
"Soft Bottom","PUNA KAU","Marine","dir_2016_2019",0
"Soft Bottom","PUNA KAU","Marine","pct_change_2013_2016",0
"Soft Bottom","PUNA KAU","Marine","pct_change_2013_2019",0
"Soft Bottom","PUNA KAU","Marine","pct_change_2016_2019",0
"Soft Bottom","PUNA NIH","Marine","area_km2_2013",5.59
"Soft Bottom","PUNA NIH","Marine","area_km2_2016",5.59
"Soft Bottom","PUNA NIH","Marine","area_km2_2019",5.59
"Soft Bottom","PUNA NIH","Marine","change_km2_2013_2016",0
"Soft Bottom","PUNA NIH","Marine","change_km2_2013_2019",0
"Soft Bottom","PUNA NIH","Marine","change_km2_2016_2019",0
"Soft Bottom","PUNA NIH","Marine","dir_2013_2016",0
"Soft Bottom","PUNA NIH","Marine","dir_2013_2019",0
"Soft Bottom","PUNA NIH","Marine","dir_2016_2019",0
"Soft Bottom","PUNA NIH","Marine","pct_change_2013_2016",0
"Soft Bottom","PUNA NIH","Marine","pct_change_2013_2019",0
"Soft Bottom","PUNA NIH","Marine","pct_change_2016_2019",0
"Soft Bottom","WAIALUA","Marine","area_km2_2013",4.2
"Soft Bottom","WAIALUA","Marine","area_km2_2016",4.2
"Soft Bottom","WAIALUA","Marine","area_km2_2019",4.2
"Soft Bottom","WAIALUA","Marine","change_km2_2013_2016",0
"Soft Bottom","WAIALUA","Marine","change_km2_2013_2019",0
"Soft Bottom","WAIALUA","Marine","change_km2_2016_2019",0
"Soft Bottom","WAIALUA","Marine","dir_2013_2016",0
"Soft Bottom","WAIALUA","Marine","dir_2013_2019",0
"Soft Bottom","WAIALUA","Marine","dir_2016_2019",0
"Soft Bottom","WAIALUA","Marine","pct_change_2013_2016",0
"Soft Bottom","WAIALUA","Marine","pct_change_2013_2019",0
"Soft Bottom","WAIALUA","Marine","pct_change_2016_2019",0
"Soft Bottom","WAIANAE","Marine","area_km2_2013",8.62
"Soft Bottom","WAIANAE","Marine","area_km2_2016",8.62
"Soft Bottom","WAIANAE","Marine","area_km2_2019",8.62
"Soft Bottom","WAIANAE","Marine","change_km2_2013_2016",0
"Soft Bottom","WAIANAE","Marine","change_km2_2013_2019",0
"Soft Bottom","WAIANAE","Marine","change_km2_2016_2019",0
"Soft Bottom","WAIANAE","Marine","dir_2013_2016",0
"Soft Bottom","WAIANAE","Marine","dir_2013_2019",0
"Soft Bottom","WAIANAE","Marine","dir_2016_2019",0
"Soft Bottom","WAIANAE","Marine","pct_change_2013_2016",0
"Soft Bottom","WAIANAE","Marine","pct_change_2013_2019",0
"Soft Bottom","WAIANAE","Marine","pct_change_2016_2019",0
"Soft Bottom","WAILUKU","Marine","area_km2_2013",8.65
"Soft Bottom","WAILUKU","Marine","area_km2_2016",8.65
"Soft Bottom","WAILUKU","Marine","area_km2_2019",8.65
"Soft Bottom","WAILUKU","Marine","change_km2_2013_2016",0
"Soft Bottom","WAILUKU","Marine","change_km2_2013_2019",0
"Soft Bottom","WAILUKU","Marine","change_km2_2016_2019",0
"Soft Bottom","WAILUKU","Marine","dir_2013_2016",0
"Soft Bottom","WAILUKU","Marine","dir_2013_2019",0
"Soft Bottom","WAILUKU","Marine","dir_2016_2019",0
"Soft Bottom","WAILUKU","Marine","pct_change_2013_2016",0
"Soft Bottom","WAILUKU","Marine","pct_change_2013_2019",0
"Soft Bottom","WAILUKU","Marine","pct_change_2016_2019",0
"Tree Cover","EWA","Terrestrial","area_km2_2013",175.05
"Tree Cover","EWA","Terrestrial","area_km2_2016",174.13
"Tree Cover","EWA","Terrestrial","area_km2_2019",174.17
"Tree Cover","EWA","Terrestrial","change_km2_2013_2016",-0.920000000000016
"Tree Cover","EWA","Terrestrial","change_km2_2013_2019",-0.880000000000024
"Tree Cover","EWA","Terrestrial","change_km2_2016_2019",0.039999999999992
"Tree Cover","EWA","Terrestrial","dir_2013_2016",-1
"Tree Cover","EWA","Terrestrial","dir_2013_2019",-1
"Tree Cover","EWA","Terrestrial","dir_2016_2019",1
"Tree Cover","EWA","Terrestrial","pct_change_2013_2016",-0.525564124535856
"Tree Cover","EWA","Terrestrial","pct_change_2013_2019",-0.502713510425606
"Tree Cover","EWA","Terrestrial","pct_change_2016_2019",0.0229713432492919
"Tree Cover","HALELEA","Terrestrial","area_km2_2013",171.94
"Tree Cover","HALELEA","Terrestrial","area_km2_2016",172.64
"Tree Cover","HALELEA","Terrestrial","area_km2_2019",173.37
"Tree Cover","HALELEA","Terrestrial","change_km2_2013_2016",0.699999999999989
"Tree Cover","HALELEA","Terrestrial","change_km2_2013_2019",1.43000000000001
"Tree Cover","HALELEA","Terrestrial","change_km2_2016_2019",0.730000000000018
"Tree Cover","HALELEA","Terrestrial","dir_2013_2016",1
"Tree Cover","HALELEA","Terrestrial","dir_2013_2019",1
"Tree Cover","HALELEA","Terrestrial","dir_2016_2019",1
"Tree Cover","HALELEA","Terrestrial","pct_change_2013_2016",0.407118762358956
"Tree Cover","HALELEA","Terrestrial","pct_change_2013_2019",0.83168547167617
"Tree Cover","HALELEA","Terrestrial","pct_change_2016_2019",0.422845227062105
"Tree Cover","HAMAKUA","Terrestrial","area_km2_2013",119.35
"Tree Cover","HAMAKUA","Terrestrial","area_km2_2016",119.19
"Tree Cover","HAMAKUA","Terrestrial","area_km2_2019",121.55
"Tree Cover","HAMAKUA","Terrestrial","change_km2_2013_2016",-0.159999999999997
"Tree Cover","HAMAKUA","Terrestrial","change_km2_2013_2019",2.2
"Tree Cover","HAMAKUA","Terrestrial","change_km2_2016_2019",2.36
"Tree Cover","HAMAKUA","Terrestrial","dir_2013_2016",-1
"Tree Cover","HAMAKUA","Terrestrial","dir_2013_2019",1
"Tree Cover","HAMAKUA","Terrestrial","dir_2016_2019",1
"Tree Cover","HAMAKUA","Terrestrial","pct_change_2013_2016",-0.134059488898196
"Tree Cover","HAMAKUA","Terrestrial","pct_change_2013_2019",1.84331797235023
"Tree Cover","HAMAKUA","Terrestrial","pct_change_2016_2019",1.98003188186928
"Tree Cover","HAMAKUALOA","Terrestrial","area_km2_2013",53.87
"Tree Cover","HAMAKUALOA","Terrestrial","area_km2_2016",54.29
"Tree Cover","HAMAKUALOA","Terrestrial","area_km2_2019",54.47
"Tree Cover","HAMAKUALOA","Terrestrial","change_km2_2013_2016",0.420000000000002
"Tree Cover","HAMAKUALOA","Terrestrial","change_km2_2013_2019",0.600000000000001
"Tree Cover","HAMAKUALOA","Terrestrial","change_km2_2016_2019",0.18
"Tree Cover","HAMAKUALOA","Terrestrial","dir_2013_2016",1
"Tree Cover","HAMAKUALOA","Terrestrial","dir_2013_2019",1
"Tree Cover","HAMAKUALOA","Terrestrial","dir_2016_2019",1
"Tree Cover","HAMAKUALOA","Terrestrial","pct_change_2013_2016",0.779654724336369
"Tree Cover","HAMAKUALOA","Terrestrial","pct_change_2013_2019",1.11379246333767
"Tree Cover","HAMAKUALOA","Terrestrial","pct_change_2016_2019",0.331552772149567
"Tree Cover","HAMAKUAPOKO","Terrestrial","area_km2_2013",7.19
"Tree Cover","HAMAKUAPOKO","Terrestrial","area_km2_2016",7.46
"Tree Cover","HAMAKUAPOKO","Terrestrial","area_km2_2019",7.58
"Tree Cover","HAMAKUAPOKO","Terrestrial","change_km2_2013_2016",0.27
"Tree Cover","HAMAKUAPOKO","Terrestrial","change_km2_2013_2019",0.39
"Tree Cover","HAMAKUAPOKO","Terrestrial","change_km2_2016_2019",0.12
"Tree Cover","HAMAKUAPOKO","Terrestrial","dir_2013_2016",1
"Tree Cover","HAMAKUAPOKO","Terrestrial","dir_2013_2019",1
"Tree Cover","HAMAKUAPOKO","Terrestrial","dir_2016_2019",1
"Tree Cover","HAMAKUAPOKO","Terrestrial","pct_change_2013_2016",3.75521557719054
"Tree Cover","HAMAKUAPOKO","Terrestrial","pct_change_2013_2019",5.42420027816411
"Tree Cover","HAMAKUAPOKO","Terrestrial","pct_change_2016_2019",1.60857908847185
"Tree Cover","HANA","Terrestrial","area_km2_2013",30.82
"Tree Cover","HANA","Terrestrial","area_km2_2016",31.26
"Tree Cover","HANA","Terrestrial","area_km2_2019",30.91
"Tree Cover","HANA","Terrestrial","change_km2_2013_2016",0.440000000000001
"Tree Cover","HANA","Terrestrial","change_km2_2013_2019",0.0899999999999999
"Tree Cover","HANA","Terrestrial","change_km2_2016_2019",-0.350000000000001
"Tree Cover","HANA","Terrestrial","dir_2013_2016",1
"Tree Cover","HANA","Terrestrial","dir_2013_2019",1
"Tree Cover","HANA","Terrestrial","dir_2016_2019",-1
"Tree Cover","HANA","Terrestrial","pct_change_2013_2016",1.42764438676185
"Tree Cover","HANA","Terrestrial","pct_change_2013_2019",0.292018170019467
"Tree Cover","HANA","Terrestrial","pct_change_2016_2019",-1.11964171465132
"Tree Cover","HILO","Terrestrial","area_km2_2013",743.56
"Tree Cover","HILO","Terrestrial","area_km2_2016",745.3
"Tree Cover","HILO","Terrestrial","area_km2_2019",746.89
"Tree Cover","HILO","Terrestrial","change_km2_2013_2016",1.74000000000001
"Tree Cover","HILO","Terrestrial","change_km2_2013_2019",3.33000000000004
"Tree Cover","HILO","Terrestrial","change_km2_2016_2019",1.59000000000003
"Tree Cover","HILO","Terrestrial","dir_2013_2016",1
"Tree Cover","HILO","Terrestrial","dir_2013_2019",1
"Tree Cover","HILO","Terrestrial","dir_2016_2019",1
"Tree Cover","HILO","Terrestrial","pct_change_2013_2016",0.234009360374416
"Tree Cover","HILO","Terrestrial","pct_change_2013_2019",0.447845500026903
"Tree Cover","HILO","Terrestrial","pct_change_2016_2019",0.213336911310886
"Tree Cover","HONUAULA","Terrestrial","area_km2_2013",3.35
"Tree Cover","HONUAULA","Terrestrial","area_km2_2016",3.56
"Tree Cover","HONUAULA","Terrestrial","area_km2_2019",3.79
"Tree Cover","HONUAULA","Terrestrial","change_km2_2013_2016",0.21
"Tree Cover","HONUAULA","Terrestrial","change_km2_2013_2019",0.44
"Tree Cover","HONUAULA","Terrestrial","change_km2_2016_2019",0.23
"Tree Cover","HONUAULA","Terrestrial","dir_2013_2016",1
"Tree Cover","HONUAULA","Terrestrial","dir_2013_2019",1
"Tree Cover","HONUAULA","Terrestrial","dir_2016_2019",1
"Tree Cover","HONUAULA","Terrestrial","pct_change_2013_2016",6.26865671641791
"Tree Cover","HONUAULA","Terrestrial","pct_change_2013_2019",13.134328358209
"Tree Cover","HONUAULA","Terrestrial","pct_change_2016_2019",6.46067415730337
"Tree Cover","KAANAPALI","Terrestrial","area_km2_2013",64.78
"Tree Cover","KAANAPALI","Terrestrial","area_km2_2016",66.08
"Tree Cover","KAANAPALI","Terrestrial","area_km2_2019",67.2
"Tree Cover","KAANAPALI","Terrestrial","change_km2_2013_2016",1.3
"Tree Cover","KAANAPALI","Terrestrial","change_km2_2013_2019",2.42
"Tree Cover","KAANAPALI","Terrestrial","change_km2_2016_2019",1.12
"Tree Cover","KAANAPALI","Terrestrial","dir_2013_2016",1
"Tree Cover","KAANAPALI","Terrestrial","dir_2013_2019",1
"Tree Cover","KAANAPALI","Terrestrial","dir_2016_2019",1
"Tree Cover","KAANAPALI","Terrestrial","pct_change_2013_2016",2.00679221982093
"Tree Cover","KAANAPALI","Terrestrial","pct_change_2013_2019",3.73572090151282
"Tree Cover","KAANAPALI","Terrestrial","pct_change_2016_2019",1.6949152542373
"Tree Cover","KAHIKINUI","Terrestrial","area_km2_2013",1.73
"Tree Cover","KAHIKINUI","Terrestrial","area_km2_2016",1.75
"Tree Cover","KAHIKINUI","Terrestrial","area_km2_2019",1.87
"Tree Cover","KAHIKINUI","Terrestrial","change_km2_2013_2016",0.02
"Tree Cover","KAHIKINUI","Terrestrial","change_km2_2013_2019",0.14
"Tree Cover","KAHIKINUI","Terrestrial","change_km2_2016_2019",0.12
"Tree Cover","KAHIKINUI","Terrestrial","dir_2013_2016",1
"Tree Cover","KAHIKINUI","Terrestrial","dir_2013_2019",1
"Tree Cover","KAHIKINUI","Terrestrial","dir_2016_2019",1
"Tree Cover","KAHIKINUI","Terrestrial","pct_change_2013_2016",1.15606936416185
"Tree Cover","KAHIKINUI","Terrestrial","pct_change_2013_2019",8.09248554913296
"Tree Cover","KAHIKINUI","Terrestrial","pct_change_2016_2019",6.85714285714286
"Tree Cover","KALAWA","Terrestrial","area_km2_2013",79.08
"Tree Cover","KALAWA","Terrestrial","area_km2_2016",79.42
"Tree Cover","KALAWA","Terrestrial","area_km2_2019",79.83
"Tree Cover","KALAWA","Terrestrial","change_km2_2013_2016",0.340000000000003
"Tree Cover","KALAWA","Terrestrial","change_km2_2013_2019",0.75
"Tree Cover","KALAWA","Terrestrial","change_km2_2016_2019",0.409999999999997
"Tree Cover","KALAWA","Terrestrial","dir_2013_2016",1
"Tree Cover","KALAWA","Terrestrial","dir_2013_2019",1
"Tree Cover","KALAWA","Terrestrial","dir_2016_2019",1
"Tree Cover","KALAWA","Terrestrial","pct_change_2013_2016",0.429944360141633
"Tree Cover","KALAWA","Terrestrial","pct_change_2013_2019",0.948406676783004
"Tree Cover","KALAWA","Terrestrial","pct_change_2016_2019",0.516242760010069
"Tree Cover","KALUAKOI","Terrestrial","area_km2_2013",6.87
"Tree Cover","KALUAKOI","Terrestrial","area_km2_2016",6.9
"Tree Cover","KALUAKOI","Terrestrial","area_km2_2019",8.19
"Tree Cover","KALUAKOI","Terrestrial","change_km2_2013_2016",0.0300000000000002
"Tree Cover","KALUAKOI","Terrestrial","change_km2_2013_2019",1.32
"Tree Cover","KALUAKOI","Terrestrial","change_km2_2016_2019",1.29
"Tree Cover","KALUAKOI","Terrestrial","dir_2013_2016",1
"Tree Cover","KALUAKOI","Terrestrial","dir_2013_2019",1
"Tree Cover","KALUAKOI","Terrestrial","dir_2016_2019",1
"Tree Cover","KALUAKOI","Terrestrial","pct_change_2013_2016",0.436681222707427
"Tree Cover","KALUAKOI","Terrestrial","pct_change_2013_2019",19.2139737991266
"Tree Cover","KALUAKOI","Terrestrial","pct_change_2016_2019",18.695652173913
"Tree Cover","KAU","Terrestrial","area_km2_2013",454.66
"Tree Cover","KAU","Terrestrial","area_km2_2016",463.57
"Tree Cover","KAU","Terrestrial","area_km2_2019",466.86
"Tree Cover","KAU","Terrestrial","change_km2_2013_2016",8.90999999999997
"Tree Cover","KAU","Terrestrial","change_km2_2013_2019",12.2
"Tree Cover","KAU","Terrestrial","change_km2_2016_2019",3.29000000000002
"Tree Cover","KAU","Terrestrial","dir_2013_2016",1
"Tree Cover","KAU","Terrestrial","dir_2013_2019",1
"Tree Cover","KAU","Terrestrial","dir_2016_2019",1
"Tree Cover","KAU","Terrestrial","pct_change_2013_2016",1.95970615404917
"Tree Cover","KAU","Terrestrial","pct_change_2013_2019",2.68332380240179
"Tree Cover","KAU","Terrestrial","pct_change_2016_2019",0.709709428996704
"Tree Cover","KAUPO","Terrestrial","area_km2_2013",10.94
"Tree Cover","KAUPO","Terrestrial","area_km2_2016",11.23
"Tree Cover","KAUPO","Terrestrial","area_km2_2019",11.24
"Tree Cover","KAUPO","Terrestrial","change_km2_2013_2016",0.290000000000001
"Tree Cover","KAUPO","Terrestrial","change_km2_2013_2019",0.300000000000001
"Tree Cover","KAUPO","Terrestrial","change_km2_2016_2019",0.00999999999999979
"Tree Cover","KAUPO","Terrestrial","dir_2013_2016",1
"Tree Cover","KAUPO","Terrestrial","dir_2013_2019",1
"Tree Cover","KAUPO","Terrestrial","dir_2016_2019",1
"Tree Cover","KAUPO","Terrestrial","pct_change_2013_2016",2.65082266910421
"Tree Cover","KAUPO","Terrestrial","pct_change_2013_2019",2.74223034734918
"Tree Cover","KAUPO","Terrestrial","pct_change_2016_2019",0.0890471950133552
"Tree Cover","KEALALOLOA","Terrestrial","area_km2_2013",23.85
"Tree Cover","KEALALOLOA","Terrestrial","area_km2_2016",25.17
"Tree Cover","KEALALOLOA","Terrestrial","area_km2_2019",26.73
"Tree Cover","KEALALOLOA","Terrestrial","change_km2_2013_2016",1.32
"Tree Cover","KEALALOLOA","Terrestrial","change_km2_2013_2019",2.88
"Tree Cover","KEALALOLOA","Terrestrial","change_km2_2016_2019",1.56
"Tree Cover","KEALALOLOA","Terrestrial","dir_2013_2016",1
"Tree Cover","KEALALOLOA","Terrestrial","dir_2013_2019",1
"Tree Cover","KEALALOLOA","Terrestrial","dir_2016_2019",1
"Tree Cover","KEALALOLOA","Terrestrial","pct_change_2013_2016",5.53459119496855
"Tree Cover","KEALALOLOA","Terrestrial","pct_change_2013_2019",12.0754716981132
"Tree Cover","KEALALOLOA","Terrestrial","pct_change_2016_2019",6.19785458879618
"Tree Cover","KIPAHULU","Terrestrial","area_km2_2013",28.1
"Tree Cover","KIPAHULU","Terrestrial","area_km2_2016",28.16
"Tree Cover","KIPAHULU","Terrestrial","area_km2_2019",28.32
"Tree Cover","KIPAHULU","Terrestrial","change_km2_2013_2016",0.0599999999999987
"Tree Cover","KIPAHULU","Terrestrial","change_km2_2013_2019",0.219999999999999
"Tree Cover","KIPAHULU","Terrestrial","change_km2_2016_2019",0.16
"Tree Cover","KIPAHULU","Terrestrial","dir_2013_2016",1
"Tree Cover","KIPAHULU","Terrestrial","dir_2013_2019",1
"Tree Cover","KIPAHULU","Terrestrial","dir_2016_2019",1
"Tree Cover","KIPAHULU","Terrestrial","pct_change_2013_2016",0.213523131672593
"Tree Cover","KIPAHULU","Terrestrial","pct_change_2013_2019",0.782918149466188
"Tree Cover","KIPAHULU","Terrestrial","pct_change_2016_2019",0.568181818181819
"Tree Cover","KOHALA","Terrestrial","area_km2_2013",99.84
"Tree Cover","KOHALA","Terrestrial","area_km2_2016",100.64
"Tree Cover","KOHALA","Terrestrial","area_km2_2019",99.47
"Tree Cover","KOHALA","Terrestrial","change_km2_2013_2016",0.799999999999997
"Tree Cover","KOHALA","Terrestrial","change_km2_2013_2019",-0.370000000000005
"Tree Cover","KOHALA","Terrestrial","change_km2_2016_2019",-1.17
"Tree Cover","KOHALA","Terrestrial","dir_2013_2016",1
"Tree Cover","KOHALA","Terrestrial","dir_2013_2019",-1
"Tree Cover","KOHALA","Terrestrial","dir_2016_2019",-1
"Tree Cover","KOHALA","Terrestrial","pct_change_2013_2016",0.801282051282048
"Tree Cover","KOHALA","Terrestrial","pct_change_2013_2019",-0.370592948717953
"Tree Cover","KOHALA","Terrestrial","pct_change_2016_2019",-1.16255961844197
"Tree Cover","KONA HAW","Terrestrial","area_km2_2013",373.59
"Tree Cover","KONA HAW","Terrestrial","area_km2_2016",379.82
"Tree Cover","KONA HAW","Terrestrial","area_km2_2019",386.36
"Tree Cover","KONA HAW","Terrestrial","change_km2_2013_2016",6.23000000000002
"Tree Cover","KONA HAW","Terrestrial","change_km2_2013_2019",12.77
"Tree Cover","KONA HAW","Terrestrial","change_km2_2016_2019",6.54000000000002
"Tree Cover","KONA HAW","Terrestrial","dir_2013_2016",1
"Tree Cover","KONA HAW","Terrestrial","dir_2013_2019",1
"Tree Cover","KONA HAW","Terrestrial","dir_2016_2019",1
"Tree Cover","KONA HAW","Terrestrial","pct_change_2013_2016",1.66760352257823
"Tree Cover","KONA HAW","Terrestrial","pct_change_2013_2019",3.41818571160899
"Tree Cover","KONA HAW","Terrestrial","pct_change_2016_2019",1.72186825338319
"Tree Cover","KONA KAH","Terrestrial","area_km2_2013",1.12
"Tree Cover","KONA KAH","Terrestrial","area_km2_2016",1.15
"Tree Cover","KONA KAH","Terrestrial","area_km2_2019",1.22
"Tree Cover","KONA KAH","Terrestrial","change_km2_2013_2016",0.0299999999999998
"Tree Cover","KONA KAH","Terrestrial","change_km2_2013_2019",0.0999999999999999
"Tree Cover","KONA KAH","Terrestrial","change_km2_2016_2019",0.0700000000000001
"Tree Cover","KONA KAH","Terrestrial","dir_2013_2016",1
"Tree Cover","KONA KAH","Terrestrial","dir_2013_2019",1
"Tree Cover","KONA KAH","Terrestrial","dir_2016_2019",1
"Tree Cover","KONA KAH","Terrestrial","pct_change_2013_2016",2.67857142857141
"Tree Cover","KONA KAH","Terrestrial","pct_change_2013_2019",8.92857142857142
"Tree Cover","KONA KAH","Terrestrial","pct_change_2016_2019",6.08695652173914
"Tree Cover","KONA KAU","Terrestrial","area_km2_2013",221.27
"Tree Cover","KONA KAU","Terrestrial","area_km2_2016",222.46
"Tree Cover","KONA KAU","Terrestrial","area_km2_2019",221.11
"Tree Cover","KONA KAU","Terrestrial","change_km2_2013_2016",1.19
"Tree Cover","KONA KAU","Terrestrial","change_km2_2013_2019",-0.159999999999997
"Tree Cover","KONA KAU","Terrestrial","change_km2_2016_2019",-1.34999999999999
"Tree Cover","KONA KAU","Terrestrial","dir_2013_2016",1
"Tree Cover","KONA KAU","Terrestrial","dir_2013_2019",-1
"Tree Cover","KONA KAU","Terrestrial","dir_2016_2019",-1
"Tree Cover","KONA KAU","Terrestrial","pct_change_2013_2016",0.537804492249287
"Tree Cover","KONA KAU","Terrestrial","pct_change_2013_2019",-0.0723098476973817
"Tree Cover","KONA KAU","Terrestrial","pct_change_2016_2019",-0.606850669783329
"Tree Cover","KONA LAN","Terrestrial","area_km2_2013",14.55
"Tree Cover","KONA LAN","Terrestrial","area_km2_2016",16.52
"Tree Cover","KONA LAN","Terrestrial","area_km2_2019",18.02
"Tree Cover","KONA LAN","Terrestrial","change_km2_2013_2016",1.97
"Tree Cover","KONA LAN","Terrestrial","change_km2_2013_2019",3.47
"Tree Cover","KONA LAN","Terrestrial","change_km2_2016_2019",1.5
"Tree Cover","KONA LAN","Terrestrial","dir_2013_2016",1
"Tree Cover","KONA LAN","Terrestrial","dir_2013_2019",1
"Tree Cover","KONA LAN","Terrestrial","dir_2016_2019",1
"Tree Cover","KONA LAN","Terrestrial","pct_change_2013_2016",13.5395189003436
"Tree Cover","KONA LAN","Terrestrial","pct_change_2013_2019",23.8487972508591
"Tree Cover","KONA LAN","Terrestrial","pct_change_2016_2019",9.07990314769976
"Tree Cover","KONA MOL","Terrestrial","area_km2_2013",47.31
"Tree Cover","KONA MOL","Terrestrial","area_km2_2016",48.62
"Tree Cover","KONA MOL","Terrestrial","area_km2_2019",49.96
"Tree Cover","KONA MOL","Terrestrial","change_km2_2013_2016",1.31
"Tree Cover","KONA MOL","Terrestrial","change_km2_2013_2019",2.65
"Tree Cover","KONA MOL","Terrestrial","change_km2_2016_2019",1.34
"Tree Cover","KONA MOL","Terrestrial","dir_2013_2016",1
"Tree Cover","KONA MOL","Terrestrial","dir_2013_2019",1
"Tree Cover","KONA MOL","Terrestrial","dir_2016_2019",1
"Tree Cover","KONA MOL","Terrestrial","pct_change_2013_2016",2.76897061931937
"Tree Cover","KONA MOL","Terrestrial","pct_change_2013_2019",5.60135277953921
"Tree Cover","KONA MOL","Terrestrial","pct_change_2016_2019",2.75606746194982
"Tree Cover","KONA OAH","Terrestrial","area_km2_2013",80.23
"Tree Cover","KONA OAH","Terrestrial","area_km2_2016",160.54
"Tree Cover","KONA OAH","Terrestrial","area_km2_2019",80.4
"Tree Cover","KONA OAH","Terrestrial","change_km2_2013_2016",80.31
"Tree Cover","KONA OAH","Terrestrial","change_km2_2013_2019",0.170000000000002
"Tree Cover","KONA OAH","Terrestrial","change_km2_2016_2019",-80.14
"Tree Cover","KONA OAH","Terrestrial","dir_2013_2016",1
"Tree Cover","KONA OAH","Terrestrial","dir_2013_2019",1
"Tree Cover","KONA OAH","Terrestrial","dir_2016_2019",-1
"Tree Cover","KONA OAH","Terrestrial","pct_change_2013_2016",100.099713324193
"Tree Cover","KONA OAH","Terrestrial","pct_change_2013_2019",0.211890813910011
"Tree Cover","KONA OAH","Terrestrial","pct_change_2016_2019",-49.9190232963747
"Tree Cover","KOOLAU KAH","Terrestrial","area_km2_2013",1.98
"Tree Cover","KOOLAU KAH","Terrestrial","area_km2_2016",2.14
"Tree Cover","KOOLAU KAH","Terrestrial","area_km2_2019",2.15
"Tree Cover","KOOLAU KAH","Terrestrial","change_km2_2013_2016",0.16
"Tree Cover","KOOLAU KAH","Terrestrial","change_km2_2013_2019",0.17
"Tree Cover","KOOLAU KAH","Terrestrial","change_km2_2016_2019",0.00999999999999979
"Tree Cover","KOOLAU KAH","Terrestrial","dir_2013_2016",1
"Tree Cover","KOOLAU KAH","Terrestrial","dir_2013_2019",1
"Tree Cover","KOOLAU KAH","Terrestrial","dir_2016_2019",1
"Tree Cover","KOOLAU KAH","Terrestrial","pct_change_2013_2016",8.08080808080809
"Tree Cover","KOOLAU KAH","Terrestrial","pct_change_2013_2019",8.58585858585858
"Tree Cover","KOOLAU KAH","Terrestrial","pct_change_2016_2019",0.467289719626158
"Tree Cover","KOOLAU KAU","Terrestrial","area_km2_2013",58.72
"Tree Cover","KOOLAU KAU","Terrestrial","area_km2_2016",59.22
"Tree Cover","KOOLAU KAU","Terrestrial","area_km2_2019",59.77
"Tree Cover","KOOLAU KAU","Terrestrial","change_km2_2013_2016",0.5
"Tree Cover","KOOLAU KAU","Terrestrial","change_km2_2013_2019",1.05
"Tree Cover","KOOLAU KAU","Terrestrial","change_km2_2016_2019",0.550000000000004
"Tree Cover","KOOLAU KAU","Terrestrial","dir_2013_2016",1
"Tree Cover","KOOLAU KAU","Terrestrial","dir_2013_2019",1
"Tree Cover","KOOLAU KAU","Terrestrial","dir_2016_2019",1
"Tree Cover","KOOLAU KAU","Terrestrial","pct_change_2013_2016",0.85149863760218
"Tree Cover","KOOLAU KAU","Terrestrial","pct_change_2013_2019",1.78814713896458
"Tree Cover","KOOLAU KAU","Terrestrial","pct_change_2016_2019",0.928740290442425
